Fecha,Total_Canasta,Variacion_Total,Porcentaje_Total,IPC_General
2025-05-25 21:12,242816.0,,,0.0
2025-05-26 15:37,243646.0,830.0,0.3418226146547179,0.0519495572349204
2025-05-27 23:27,250966.0,7320.0,3.0043587828242613,0.2296713770181626
2025-05-28 22:25,244586.0,-6380.0,-2.5421770279639473,-4.528872355797935
2025-05-29 21:41,244888.0,302.0,0.1234739519023983,0.0185453056768557
2025-05-29 21:45,244888.0,0.0,0.0,-26.577217669428947
2025-05-29 21:54,244888.0,0.0,0.0,-26.79366176788567
2025-05-30 18:45,245143.0,255.0,0.1041292345888732,-53.82130379416182
2025-05-31 22:01,244643.0,-500.0,-0.20396258510338863,-53.94730669364495
